"city","year","month","time","long","lat","site","Wind Speed - Resultant","Outdoor Temperature","Barometric pressure","Ozone"
"Lompoc",2008,11,107,-120.4575,34.63782,"Lompoc H Street",9.97888883333333,28.5916666333333,NA,0.0289618333333333
"Lompoc",2008,12,108,-120.4575,34.63782,"Lompoc H Street",11.6264907419355,23.7985092580645,NA,0.0201088709677419
"Lompoc",2009,1,109,-120.4575,34.63782,"Lompoc H Street",9.35645164516129,28.5564516451613,NA,0.0229981612903226
"Lompoc",2009,2,110,-120.4575,34.63782,"Lompoc H Street",12.6385416428571,27.7291666428571,NA,0.0186396428571429
"Lompoc",2009,3,111,-120.4575,34.63782,"Lompoc H Street",10.3430107741935,28.4731182258065,NA,0.0177072580645161
"Lompoc",2009,4,112,-120.4575,34.63782,"Lompoc H Street",12.9613596333333,43.0760234,NA,0.0238436666666667
"Lompoc",2009,5,113,-120.4575,34.63782,"Lompoc H Street",9.35551080645161,21.8521505483871,NA,0.0143959032258065
"Lompoc",2009,6,114,-120.4575,34.63782,"Lompoc H Street",7.13290663333333,13.5152778333333,NA,0.0149245666666667
"Lompoc",2009,7,115,-120.4575,34.63782,"Lompoc H Street",7.06814519354839,12.8655914516129,NA,0.0108202580645161
"Lompoc",2009,8,116,-120.4575,34.63782,"Lompoc H Street",7.174279,30.4318180967742,NA,0.0289939032258065
"Lompoc",2009,9,117,-120.4575,34.63782,"Lompoc H Street",7.59888886666667,23.5513889333333,NA,0.0147442
"Lompoc",2009,10,118,-120.4575,34.63782,"Lompoc H Street",9.497043,30.5725807096774,NA,0.0233948709677419
"Lompoc",2009,11,119,-120.4575,34.63782,"Lompoc H Street",8.14736113333333,26.5902777333333,NA,0.0193868333333333
"Lompoc",2009,12,120,-120.4575,34.63782,"Lompoc H Street",8.51054151612903,22.3229646129032,NA,0.0198060322580645
"Lompoc",2010,1,121,-120.4575,34.63782,"Lompoc H Street",13.2518816774194,20.9475807419355,NA,0.0222916451612903
"Lompoc",2010,2,122,-120.4575,34.63782,"Lompoc H Street",12.0425595714286,20.3824404285714,NA,0.0159196785714286
"Lompoc",2010,3,123,-120.4575,34.63782,"Lompoc H Street",9.86384403225806,26.7231182903226,NA,0.0188232903225806
"Lompoc",2010,4,124,-120.4575,34.63782,"Lompoc H Street",10.6632910333333,22.2112319,NA,0.0249260333333333
"Lompoc",2010,5,125,-120.4575,34.63782,"Lompoc H Street",7.97150532258064,22.943548483871,NA,0.0114835483870968
"Lompoc",2010,6,126,-120.4575,34.63782,"Lompoc H Street",7.45218436666667,19.8743686666667,NA,0.0104166333333333
"Lompoc",2010,7,127,-120.4575,34.63782,"Lompoc H Street",8.14045703225807,12.0228494193548,NA,0.00938651612903225
"Lompoc",2010,8,128,-120.4575,34.63782,"Lompoc H Street",6.02836022580645,28.8521504193548,NA,0.0219667096774194
"Lompoc",2010,9,129,-120.4575,34.63782,"Lompoc H Street",7.42166666666667,35.3611111,NA,0.0320533
"Lompoc",2010,10,130,-120.4575,34.63782,"Lompoc H Street",11.3178763225806,21.6290321935484,NA,0.0299603870967742
"Lompoc",2010,11,131,-120.4575,34.63782,"Lompoc H Street",8.8420834,36.5500001,NA,0.0234534333333333
"Lompoc",2010,12,132,-120.4575,34.63782,"Lompoc H Street",10.2017718064516,23.0926197741936,NA,0.0191686451612903
"Lompoc",2011,1,133,-120.4575,34.63782,"Lompoc H Street",11.4677419354839,26.6384408387097,NA,0.0202178387096774
"Lompoc",2011,2,134,-120.4575,34.63782,"Lompoc H Street",13.5216164642857,27.6325971785714,NA,0.0171761071428571
"Lompoc",2011,3,135,-120.4575,34.63782,"Lompoc H Street",11.5478494516129,36.6720430322581,NA,0.017461935483871
"Lompoc",2011,4,136,-120.4575,34.63782,"Lompoc H Street",7.89138893333333,30.6583333666667,NA,0.0167634
"Lompoc",2011,5,137,-120.4575,34.63782,"Lompoc H Street",8.37439809677419,28.9007713548387,NA,0.0187961290322581
"Lompoc",2011,6,138,-120.4575,34.63782,"Lompoc H Street",8.424361,15.2614349,NA,0.0110842333333333
"Lompoc",2011,7,139,-120.4575,34.63782,"Lompoc H Street",5.87534209677419,17.2701134516129,NA,0.0140436129032258
"Lompoc",2011,8,140,-120.4575,34.63782,"Lompoc H Street",6.16881716129032,13.6223119354839,NA,0.00752677419354839
"Lompoc",2011,9,141,-120.4575,34.63782,"Lompoc H Street",6.92208333333333,20.8486110666667,NA,0.0222711333333333
"Lompoc",2011,10,142,-120.4575,34.63782,"Lompoc H Street",7.23625003333333,35.6092593333333,NA,0.032203
"Lompoc",2011,11,143,-120.4575,34.63782,"Lompoc H Street",11.4215277666667,22.2861110666667,NA,0.0235715333333333
"Lompoc",2011,12,144,-120.4575,34.63782,"Lompoc H Street",7.62953325806452,27.5023215806452,NA,0.0198008064516129
"Lompoc",2012,1,145,-120.4575,34.63782,"Lompoc H Street",8.83346767741935,25.1975806774194,NA,0.0166993548387097
"Lompoc",2012,2,146,-120.4575,34.63782,"Lompoc H Street",8.86681031034483,28.4755747586207,NA,0.0173176551724138
"Lompoc",2012,3,147,-120.4575,34.63782,"Lompoc H Street",12.0599462580645,29.6774193870968,NA,0.017201
"Lompoc",2012,4,148,-120.4575,34.63782,"Lompoc H Street",9.24627246666667,21.6751756,NA,0.0177538333333333
"Lompoc",2012,5,149,-120.4575,34.63782,"Lompoc H Street",7.79798393548387,21.3884408064516,NA,0.0146974838709677
"Lompoc",2012,6,150,-120.4575,34.63782,"Lompoc H Street",8.72126263333333,21.1736111333333,NA,0.0174311
"Lompoc",2012,7,151,-120.4575,34.63782,"Lompoc H Street",7.427285,13.3481183225806,NA,0.0132292258064516
"Lompoc",2012,8,152,-120.4575,34.63782,"Lompoc H Street",6.14162077419355,19.3208859032258,NA,0.0136496774193548
"Lompoc",2012,9,153,-120.4575,34.63782,"Lompoc H Street",6.20805563333333,17.1194445,NA,0.0134694
"Lompoc",2012,10,154,-120.4575,34.63782,"Lompoc H Street",14.4865591290323,30.8279569677419,NA,0.0204766451612903
"Lompoc",2012,11,155,-120.4575,34.63782,"Lompoc H Street",9.59833333333333,33.2125000666667,NA,0.0244116333333333
"Lompoc",2012,12,156,-120.4575,34.63782,"Lompoc H Street",7.75785677419355,22.3719452258064,NA,0.0184918064516129
"Lompoc",2013,1,157,-120.4575,34.63782,"Lompoc H Street",10.2627688709677,27.4086021612903,NA,0.0210120322580645
"Lompoc",2013,2,158,-120.4575,34.63782,"Lompoc H Street",9.30669639285714,28.4866071428571,NA,0.0194211785714286
"Lompoc",2013,3,159,-120.4575,34.63782,"Lompoc H Street",8.09489248387097,25.6760753225806,NA,0.0226698064516129
"Lompoc",2013,4,160,-120.4575,34.63782,"Lompoc H Street",9.2626515,21.1727272666667,NA,0.0151109
"Lompoc",2013,5,161,-120.4575,34.63782,"Lompoc H Street",8.70913980645161,31.7271504516129,NA,0.0337797419354839
"Lompoc",2013,6,162,-120.4575,34.63782,"Lompoc H Street",7.5598917,21.3838384,NA,0.0182745666666667
"Lompoc",2013,7,163,-120.4575,34.63782,"Lompoc H Street",4.99663974193548,24.8346774193548,NA,0.0103979677419355
"Lompoc",2013,8,164,-120.4575,34.63782,"Lompoc H Street",7.76706983870968,20.9919354193548,NA,0.0110208064516129
"Lompoc",2013,9,165,-120.4575,34.63782,"Lompoc H Street",6.60180556666667,22.8208332666667,NA,0.0189249666666667
"Lompoc",2013,10,166,-120.4575,34.63782,"Lompoc H Street",7.64529567741935,33.1330644516129,NA,0.0215729677419355
"Lompoc",2013,11,167,-120.4575,34.63782,"Lompoc H Street",8.27722216666667,27.1791667,NA,0.0268485666666667
"Lompoc",2013,12,168,-120.4575,34.63782,"Lompoc H Street",8.39635180645161,30.8173963548387,NA,0.0193294516129032
"Lompoc",2014,1,169,-120.4575,34.63782,"Lompoc H Street",8.66451609677419,27.6706989354839,NA,0.0231163870967742
"Lompoc",2014,2,170,-120.4575,34.63782,"Lompoc H Street",10.1839285714286,21.5208333571429,NA,0.0271407857142857
"Lompoc",2014,3,171,-120.4575,34.63782,"Lompoc H Street",7.994086,27.7110215483871,NA,0.0154506774193548
"Lompoc",2014,4,172,-120.4575,34.63782,"Lompoc H Street",7.95611453333333,35.7128310333333,NA,0.0288468
"Lompoc",2014,5,173,-120.4575,34.63782,"Lompoc H Street",6.86182793548387,40.3938171935484,NA,0.0354262258064516
"Lompoc",2014,6,174,-120.4575,34.63782,"Lompoc H Street",5.9913889,18.8099033666667,NA,0.0102696666666667
"Lompoc",2014,7,175,-120.4575,34.63782,"Lompoc H Street",7.30080638709677,13.4435484193548,NA,0.0129825161290323
"Lompoc",2014,8,176,-120.4575,34.63782,"Lompoc H Street",6.59233874193548,15.4784946129032,NA,0.0205724193548387
"Lompoc",2014,9,177,-120.4575,34.63782,"Lompoc H Street",6.77902773333333,13.8416667,NA,0.0175369666666667
"Lompoc",2014,10,178,-120.4575,34.63782,"Lompoc H Street",7.25483874193548,31.4435482580645,NA,0.0360425806451613
"Lompoc",2014,11,179,-120.4575,34.63782,"Lompoc H Street",8.34836243333333,24.0466183,NA,0.0206473333333333
"Lompoc",2014,12,180,-120.4575,34.63782,"Lompoc H Street",14.7095935806452,20.0069648064516,NA,0.0225005483870968
"Lompoc",2015,1,181,-120.4575,34.63782,"Lompoc H Street",8.71424732258065,27.892473,NA,0.0224589032258065
"Lompoc",2015,2,182,-120.4575,34.63782,"Lompoc H Street",8.82752985714286,28.1175595,NA,0.0210441071428571
"Lompoc",2015,3,183,-120.4575,34.63782,"Lompoc H Street",7.6853804516129,31.9057917741935,NA,0.023193935483871
"Lompoc",2015,4,184,-120.4575,34.63782,"Lompoc H Street",7.1884723,22.0166667333333,NA,0.0236549333333333
"Lompoc",2015,5,185,-120.4575,34.63782,"Lompoc H Street",5.66303761290323,12.5887096451613,NA,0.012061935483871
"Lompoc",2015,6,186,-120.4575,34.63782,"Lompoc H Street",5.457506,16.4400966666667,NA,0.00923693333333333
"Lompoc",2015,7,187,-120.4575,34.63782,"Lompoc H Street",5.33629032258064,24.3857526129032,NA,0.0151687096774194
"Lompoc",2015,8,188,-120.4575,34.63782,"Lompoc H Street",6.65564516129032,23.4274193225806,NA,0.0184248709677419
"Lompoc",2015,9,189,-120.4575,34.63782,"Lompoc H Street",6.73819446666667,24.1583333,NA,0.0288519666666667
"Lompoc",2015,10,190,-120.4575,34.63782,"Lompoc H Street",7.10508829032258,23.2087173548387,NA,0.024064
"Lompoc",2015,11,191,-120.4575,34.63782,"Lompoc H Street",7.65708333333333,27.9027778333333,NA,0.0206800666666667
"Lompoc",2015,12,192,-120.4575,34.63782,"Lompoc H Street",7.00809383870968,24.3246525806452,NA,0.0190319032258065
"Lompoc",2016,1,193,-120.4575,34.63782,"Lompoc H Street",10.0065860645161,18.7486559354839,NA,0.0194670322580645
"Lompoc",2016,2,194,-120.4575,34.63782,"Lompoc H Street",10.1047415172414,30.3433907241379,NA,0.0275053793103448
"Lompoc",2016,3,195,-120.4575,34.63782,"Lompoc H Street",NA,NA,NA,NA
"Lompoc",2016,4,196,-120.4575,34.63782,"Lompoc H Street",NA,NA,NA,NA
"Lompoc",2016,5,197,-120.4575,34.63782,"Lompoc H Street",NA,NA,NA,NA
"Lompoc",2016,6,198,-120.4575,34.63782,"Lompoc H Street",NA,NA,NA,NA
"Lompoc",2016,7,199,-120.4575,34.63782,"Lompoc H Street",NA,NA,NA,NA
"Lompoc",2016,8,200,-120.4575,34.63782,"Lompoc H Street",NA,NA,NA,NA
"Lompoc",2016,9,201,-120.4575,34.63782,"Lompoc H Street",NA,NA,NA,NA
"Lompoc",2016,10,202,-120.4575,34.63782,"Lompoc H Street",NA,NA,NA,NA
"Lompoc",2016,11,203,-120.4575,34.63782,"Lompoc H Street",NA,NA,NA,NA
"Lompoc",2016,12,204,-120.4575,34.63782,"Lompoc H Street",NA,NA,NA,NA
"West Los Angeles",2006,1,73,-118.45636,34.05111,"West Los Angeles",8.61452777419355,NA,NA,0.0212809032258065
"West Los Angeles",2006,2,74,-118.45636,34.05111,"West Los Angeles",4.42500642857143,NA,NA,0.0313615714285714
"West Los Angeles",2006,3,75,-118.45636,34.05111,"West Los Angeles",6.38739951612903,NA,NA,0.0261424516129032
"West Los Angeles",2006,4,76,-118.45636,34.05111,"West Los Angeles",7.1479771,NA,NA,0.0367611666666667
"West Los Angeles",2006,5,77,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0346197096774193
"West Los Angeles",2006,6,78,-118.45636,34.05111,"West Los Angeles",5.19641303333333,NA,NA,0.0348833333333333
"West Los Angeles",2006,7,79,-118.45636,34.05111,"West Los Angeles",4.34130935483871,NA,NA,0.0341532903225806
"West Los Angeles",2006,8,80,-118.45636,34.05111,"West Los Angeles",4.50034477419355,NA,NA,0.0361266451612903
"West Los Angeles",2006,9,81,-118.45636,34.05111,"West Los Angeles",4.48580696666667,NA,NA,0.0480624333333333
"West Los Angeles",2006,10,82,-118.45636,34.05111,"West Los Angeles",5.81192735483871,NA,NA,0.030301064516129
"West Los Angeles",2006,11,83,-118.45636,34.05111,"West Los Angeles",5.29667436666667,NA,NA,0.0332138333333333
"West Los Angeles",2006,12,84,-118.45636,34.05111,"West Los Angeles",5.14103606451613,NA,NA,0.0221360322580645
"West Los Angeles",2007,1,85,-118.45636,34.05111,"West Los Angeles",5.72656032258064,NA,NA,0.0209044838709677
"West Los Angeles",2007,2,86,-118.45636,34.05111,"West Los Angeles",6.50828203571428,NA,NA,0.0241770357142857
"West Los Angeles",2007,3,87,-118.45636,34.05111,"West Los Angeles",5.35852351612903,NA,NA,0.028693935483871
"West Los Angeles",2007,4,88,-118.45636,34.05111,"West Los Angeles",8.49012296666667,NA,NA,0.0283680333333333
"West Los Angeles",2007,5,89,-118.45636,34.05111,"West Los Angeles",8.20361422580645,NA,NA,0.0292774193548387
"West Los Angeles",2007,6,90,-118.45636,34.05111,"West Los Angeles",4.97492746666667,NA,NA,0.0288945
"West Los Angeles",2007,7,91,-118.45636,34.05111,"West Los Angeles",3.99240625806452,NA,NA,0.0340887741935484
"West Los Angeles",2007,8,92,-118.45636,34.05111,"West Los Angeles",4.53743896774194,NA,NA,0.0407133225806452
"West Los Angeles",2007,9,93,-118.45636,34.05111,"West Los Angeles",6.4858333,NA,NA,0.0622544666666667
"West Los Angeles",2007,10,94,-118.45636,34.05111,"West Los Angeles",6.03857106666667,NA,NA,0.0361533548387097
"West Los Angeles",2007,11,95,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0306197666666667
"West Los Angeles",2007,12,96,-118.45636,34.05111,"West Los Angeles",6.13348525806452,NA,NA,0.0213897692307692
"West Los Angeles",2008,1,97,-118.45636,34.05111,"West Los Angeles",10.7909510666667,NA,NA,0.0249718064516129
"West Los Angeles",2008,2,98,-118.45636,34.05111,"West Los Angeles",6.68789203571429,NA,NA,0.0317808275862069
"West Los Angeles",2008,3,99,-118.45636,34.05111,"West Los Angeles",7.32888035483871,NA,NA,0.0315334193548387
"West Los Angeles",2008,4,100,-118.45636,34.05111,"West Los Angeles",5.36733703333333,NA,NA,0.0483446333333333
"West Los Angeles",2008,5,101,-118.45636,34.05111,"West Los Angeles",5.23211783870968,NA,NA,0.0615771290322581
"West Los Angeles",2008,6,102,-118.45636,34.05111,"West Los Angeles",4.4093939,NA,NA,0.0358194666666667
"West Los Angeles",2008,7,103,-118.45636,34.05111,"West Los Angeles",4.48113535483871,NA,NA,0.0318410322580645
"West Los Angeles",2008,8,104,-118.45636,34.05111,"West Los Angeles",4.56359864516129,NA,NA,0.0345645483870968
"West Los Angeles",2008,9,105,-118.45636,34.05111,"West Los Angeles",4.8857347,NA,NA,0.0324351666666667
"West Los Angeles",2008,10,106,-118.45636,34.05111,"West Los Angeles",6.07564103225806,NA,NA,0.0518914838709677
"West Los Angeles",2008,11,107,-118.45636,34.05111,"West Los Angeles",6.3869894,NA,NA,0.0355833666666667
"West Los Angeles",2008,12,108,-118.45636,34.05111,"West Los Angeles",6.35356729032258,NA,NA,0.0222582258064516
"West Los Angeles",2009,1,109,-118.45636,34.05111,"West Los Angeles",4.76534858064516,NA,NA,0.023430064516129
"West Los Angeles",2009,2,110,-118.45636,34.05111,"West Los Angeles",8.550166,NA,NA,0.0266645
"West Los Angeles",2009,3,111,-118.45636,34.05111,"West Los Angeles",6.62358790322581,NA,NA,0.0404988709677419
"West Los Angeles",2009,4,112,-118.45636,34.05111,"West Los Angeles",6.1547461,NA,NA,0.0392416
"West Los Angeles",2009,5,113,-118.45636,34.05111,"West Los Angeles",5.17016132258065,NA,NA,0.0260631290322581
"West Los Angeles",2009,6,114,-118.45636,34.05111,"West Los Angeles",5.34885236666667,NA,NA,0.0266986333333333
"West Los Angeles",2009,7,115,-118.45636,34.05111,"West Los Angeles",5.23604487096774,NA,NA,0.0372104516129032
"West Los Angeles",2009,8,116,-118.45636,34.05111,"West Los Angeles",4.55184293548387,NA,NA,0.0626440967741936
"West Los Angeles",2009,9,117,-118.45636,34.05111,"West Los Angeles",3.87927589655172,NA,NA,0.0368375666666667
"West Los Angeles",2009,10,118,-118.45636,34.05111,"West Los Angeles",6.78732612903226,NA,NA,0.0360282580645161
"West Los Angeles",2009,11,119,-118.45636,34.05111,"West Los Angeles",5.82665156,NA,NA,0.0346320333333333
"West Los Angeles",2009,12,120,-118.45636,34.05111,"West Los Angeles",8.46444013793104,NA,NA,0.027707935483871
"West Los Angeles",2010,1,121,-118.45636,34.05111,"West Los Angeles",8.22940951612903,NA,NA,0.0274597419354839
"West Los Angeles",2010,2,122,-118.45636,34.05111,"West Los Angeles",5.39791828,NA,NA,0.0297589642857143
"West Los Angeles",2010,3,123,-118.45636,34.05111,"West Los Angeles",6.61874936666667,NA,NA,0.0316656
"West Los Angeles",2010,4,124,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0241584
"West Los Angeles",2010,5,125,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0318709677419355
"West Los Angeles",2010,6,126,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0280013333333333
"West Los Angeles",2010,7,127,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0226423870967742
"West Los Angeles",2010,8,128,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.042868935483871
"West Los Angeles",2010,9,129,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0528984
"West Los Angeles",2010,10,130,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.038170935483871
"West Los Angeles",2010,11,131,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0277190333333333
"West Los Angeles",2010,12,132,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0234455483870968
"West Los Angeles",2011,1,133,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0276021612903226
"West Los Angeles",2011,2,134,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0250251071428571
"West Los Angeles",2011,3,135,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0368185483870968
"West Los Angeles",2011,4,136,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0296315357142857
"West Los Angeles",2011,5,137,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0270319285714286
"West Los Angeles",2011,6,138,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0245346666666667
"West Los Angeles",2011,7,139,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0259116206896552
"West Los Angeles",2011,8,140,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0299921612903226
"West Los Angeles",2011,9,141,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0367150833333333
"West Los Angeles",2011,10,142,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0394018387096774
"West Los Angeles",2011,11,143,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0232516333333333
"West Los Angeles",2011,12,144,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0291950322580645
"West Los Angeles",2012,1,145,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0282325161290323
"West Los Angeles",2012,2,146,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0465991724137931
"West Los Angeles",2012,3,147,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0256506451612903
"West Los Angeles",2012,4,148,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0315930666666667
"West Los Angeles",2012,5,149,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0234541935483871
"West Los Angeles",2012,6,150,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0197639666666667
"West Los Angeles",2012,7,151,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0226612903225806
"West Los Angeles",2012,8,152,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0270537419354839
"West Los Angeles",2012,9,153,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0469222666666667
"West Los Angeles",2012,10,154,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0408977741935484
"West Los Angeles",2012,11,155,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0304721666666667
"West Los Angeles",2012,12,156,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0216299032258065
"West Los Angeles",2013,1,157,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0228248387096774
"West Los Angeles",2013,2,158,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0258808571428571
"West Los Angeles",2013,3,159,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.036879
"West Los Angeles",2013,4,160,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0229862962962963
"West Los Angeles",2013,5,161,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.043964
"West Los Angeles",2013,6,162,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0237685925925926
"West Los Angeles",2013,7,163,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0215228064516129
"West Los Angeles",2013,8,164,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0312271290322581
"West Los Angeles",2013,9,165,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0334372
"West Los Angeles",2013,10,166,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0325994838709677
"West Los Angeles",2013,11,167,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0326403
"West Los Angeles",2013,12,168,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0221267741935484
"West Los Angeles",2014,1,169,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0325994193548387
"West Los Angeles",2014,2,170,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0376651785714286
"West Los Angeles",2014,3,171,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0343889032258065
"West Los Angeles",2014,4,172,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0322957666666667
"West Los Angeles",2014,5,173,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0487445806451613
"West Los Angeles",2014,6,174,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0202634
"West Los Angeles",2014,7,175,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0295954193548387
"West Los Angeles",2014,8,176,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0343030967741935
"West Los Angeles",2014,9,177,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0327179333333333
"West Los Angeles",2014,10,178,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0663419677419355
"West Los Angeles",2014,11,179,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0285784666666667
"West Los Angeles",2014,12,180,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0270217096774194
"West Los Angeles",2015,1,181,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0252593
"West Los Angeles",2015,2,182,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0329191071428571
"West Los Angeles",2015,3,183,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.037148
"West Los Angeles",2015,4,184,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0329915666666667
"West Los Angeles",2015,5,185,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0175643225806452
"West Los Angeles",2015,6,186,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.030286
"West Los Angeles",2015,7,187,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.024413
"West Los Angeles",2015,8,188,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0393469032258065
"West Los Angeles",2015,9,189,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0366451
"West Los Angeles",2015,10,190,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0440343225806452
"West Los Angeles",2015,11,191,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0368292
"West Los Angeles",2015,12,192,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,0.0184239677419355
"West Los Angeles",2016,1,193,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,NA
"West Los Angeles",2016,2,194,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,NA
"West Los Angeles",2016,3,195,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,NA
"West Los Angeles",2016,4,196,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,NA
"West Los Angeles",2016,5,197,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,NA
"West Los Angeles",2016,6,198,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,NA
"West Los Angeles",2016,7,199,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,NA
"West Los Angeles",2016,8,200,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,NA
"West Los Angeles",2016,9,201,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,NA
"West Los Angeles",2016,10,202,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,NA
"West Los Angeles",2016,11,203,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,NA
"West Los Angeles",2016,12,204,-118.45636,34.05111,"West Los Angeles",NA,NA,NA,NA
"Glendora",2006,1,73,-117.85036,34.14435,"Glendora",11.9187275806452,NA,NA,0.0272988709677419
"Glendora",2006,2,74,-117.85036,34.14435,"Glendora",4.22261903571429,NA,NA,0.0298730714285714
"Glendora",2006,3,75,-117.85036,34.14435,"Glendora",5.23274193548387,NA,NA,0.020004
"Glendora",2006,4,76,-117.85036,34.14435,"Glendora",6.3138889,NA,NA,0.0460777666666667
"Glendora",2006,5,77,-117.85036,34.14435,"Glendora",NA,NA,NA,0.0539341612903226
"Glendora",2006,6,78,-117.85036,34.14435,"Glendora",4.32319443333333,NA,NA,0.0828325714285714
"Glendora",2006,7,79,-117.85036,34.14435,"Glendora",4.35913987096774,NA,NA,0.0956827741935484
"Glendora",2006,8,80,-117.85036,34.14435,"Glendora",4.30094083870968,NA,NA,0.0517849032258065
"Glendora",2006,9,81,-117.85036,34.14435,"Glendora",4.15974746666667,NA,NA,0.0682003333333333
"Glendora",2006,10,82,-117.85036,34.14435,"Glendora",6.10430109677419,NA,NA,0.0340469677419355
"Glendora",2006,11,83,-117.85036,34.14435,"Glendora",3.56861106666667,NA,NA,0.0278708
"Glendora",2006,12,84,-117.85036,34.14435,"Glendora",10.0931450967742,NA,NA,0.022121
"Glendora",2007,1,85,-117.85036,34.14435,"Glendora",6.5125,NA,NA,0.0218109333333333
"Glendora",2007,2,86,-117.85036,34.14435,"Glendora",5.97988946428571,NA,NA,0.0270074285714286
"Glendora",2007,3,87,-117.85036,34.14435,"Glendora",5.69287632258064,NA,NA,0.0387181612903226
